  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  0.0000e+00       99.683935201555        0.000000000000    5261.476575612525   -45644.502929825059   -40383.026354212532 
  5.0000e-15       98.824334077087        0.000000000000    5216.105461685166   -45553.665735068957   -40337.560273383788 
  1.0000e-14       97.416572223957        0.000000000000    5141.801553043241   -45404.906722544794   -40263.105169501556 
  1.5000e-14       95.485449034755        0.000000000000    5039.873801053242   -45200.840443161906   -40160.966642108666 
  2.0000e-14       93.065562627534        0.000000000000    4912.148349389528   -44945.115037174342   -40032.966687784814 
  2.5000e-14       90.201760241349        0.000000000000    4760.992306626677   -44642.460528071038   -39881.468221444360 
  3.0000e-14       86.949557596925        0.000000000000    4589.335880762405   -44298.734081049435   -39709.398200287033 
  3.5000e-14       83.375387960629        0.000000000000    4400.685525210016   -43920.947514820684   -39520.261989610670 
  4.0000e-14       79.556511505772        0.000000000000    4199.119154743586   -43517.259121537543   -39318.139966793955 
  4.5000e-14       75.580395351313        0.000000000000    3989.253422955418   -43096.909637967809   -39107.656215012394 
  5.0000e-14       71.543374999667        0.000000000000    3776.173070815312   -42670.082152819843   -38893.909082004531 
  5.5000e-14       67.548441234632        0.000000000000    3565.314115625057   -42247.669169555513   -38682.355053930456 
  6.0000e-14       63.702073511631        0.000000000000    3362.296712320870   -41840.938136439028   -38478.641424118156 
  6.5000e-14       60.110164583561        0.000000000000    3172.710048747007   -41461.099883424671   -38288.389834677662 
  7.0000e-14       56.873240877019        0.000000000000    3001.860069514380   -41118.801472065294   -38116.941402550918 
  7.5000e-14       54.081351025327        0.000000000000    2854.499684647260   -40823.583000326340   -37969.083315679083 
  8.0000e-14       51.809129070427        0.000000000000    2734.568197531266   -40583.352396748145   -37848.784199216876 
  8.5000e-14       50.111595196687        0.000000000000    2644.969660967329   -40403.938411649629   -37758.968750682303 
  9.0000e-14       49.021206778574        0.000000000000    2587.417226779983   -40288.776723244911   -37701.359496464931 
  9.5000e-14       48.546517227733        0.000000000000    2562.362357633940   -40238.767426002087   -37676.405068368149 
  1.0000e-13       48.672573741165        0.000000000000    2569.015820815248   -40252.317850530082   -37683.302029714832 
  1.0500e-13       49.362942985210        0.000000000000    2605.454607052138   -40325.558689269936   -37720.104082217797 
  1.1000e-13       50.563052027095        0.000000000000    2668.798270193968   -40452.699831010359   -37783.901560816390 
  1.1500e-13       52.204408149818        0.000000000000    2755.431655748849   -40626.479183001640   -37871.047527252791 
  1.2000e-13       54.209226244546        0.000000000000    2861.249142011303   -40838.654180959711   -37977.405038948411 
  1.2500e-13       56.495033086548        0.000000000000    2981.897661065585   -41080.490179852080   -38098.592518786492 
  1.3000e-13       58.978907325702        0.000000000000    3113.000492225350   -41343.209583668184   -38230.209091442834 
  1.3500e-13       61.581123659373        0.000000000000    3250.349607271876   -41618.377313135737   -38368.027705863860 
  1.4000e-13       64.228076265547        0.000000000000    3390.059973901973   -41898.209563427161   -38508.149589525186 
  1.4500e-13       66.854445844249        0.000000000000    3528.683935619588   -42175.802264503705   -38647.118328884120 
  1.5000e-13       69.404640586423        0.000000000000    3663.287268363914   -42445.282614798976   -38781.995346435062 
  1.5500e-13       71.833584121278        0.000000000000    3791.490769623031   -42701.891541291443   -38910.400771668414 
  1.6000e-13       74.106946371171        0.000000000000    3911.482443321611   -42942.007318898526   -39030.524875576913 
  1.6500e-13       76.200920829287        0.000000000000    4022.005744182754   -43163.121349985922   -39141.115605803170 
  1.7000e-13       78.101648541760        0.000000000000    4122.329174588815   -43363.776735447878   -39241.447560859066 
  1.7500e-13       79.804378949200        0.000000000000    4212.201992462780   -43543.479175861197   -39331.277183398415 
  1.8000e-13       81.312444127808        0.000000000000    4291.800070083837   -43702.588283000980   -39410.788212917141 
  1.8500e-13       82.636108839673        0.000000000000    4361.665197913718   -43842.195873028235   -39480.530675114518 
  1.9000e-13       83.791346569220        0.000000000000    4422.640481854725   -43963.996510391000   -39541.356028536276 
  1.9500e-13       84.798582914842        0.000000000000    4475.804017462362   -44070.154639424436   -39594.350621962076 
  2.0000e-13       85.681442687921        0.000000000000    4522.402759839581   -44163.172117165886   -39640.769357326310 
  2.0500e-13       86.465535089821        0.000000000000    4563.788403347484   -44245.759763352158   -39681.971360004674 
  2.1000e-13       87.177310885243        0.000000000000    4601.357061397841   -44320.716509113299   -39719.359447715455 
  2.1500e-13       87.843024816967        0.000000000000    4636.494501053901   -44390.819666509051   -39754.325165455150 
  2.2000e-13       88.487834052889        0.000000000000    4670.528557631618   -44458.729590091956   -39788.201032460340 
  2.2500e-13       89.135058166616        0.000000000000    4704.690075299040   -44526.911445982943   -39822.221370683903 
  2.3000e-13       89.805617710018        0.000000000000    4740.083274042963   -44597.575908948129   -39857.492634905168 
  2.3500e-13       90.517657388620        0.000000000000    4777.665860267059   -44672.639431982338   -39894.973571715280 
  2.4000e-13       91.286347543671        0.000000000000    4818.238548700035   -44753.703420293670   -39935.464871593635 
  2.4500e-13       92.123845899985        0.000000000000    4862.443043385725   -44842.050388359778   -39979.607344974051 
  2.5000e-13       93.039392172149        0.000000000000    4910.767031148977   -44938.654180141733   -40027.887148992755 
  2.5500e-13       94.039502479335        0.000000000000    4963.554443119104   -45044.200732717072   -40080.646289597971 
  2.6000e-13       95.128229185532        0.000000000000    5021.019169509772   -45159.115724739728   -40138.096555229953 
  2.6500e-13       96.307454512549        0.000000000000    5083.260556980324   -45283.595746487255   -40200.335189506935 
